INSEE_COM;Annee;NbMaisonsVendues;NbAppartsVendus;PrixMoyen;Prixm2Moyen;SurfaceMoy;;PrixMoyenGen
29070;2018;2;0;77500,00;938,50;82,50;;
29070;2019;6;0;90483,33;1130,50;79,50;;
29070;2020;6;1;117676,43;1303,29;87,43;;
29070;2021;5;0;189926,00;1545,40;125,40;;
29071;2018;10;0;161300,00;1466,80;106,10;;
29071;2019;15;0;129670,67;1295,60;97,73;;
29071;2020;11;0;141338,64;1315,00;104,36;;
29071;2021;8;0;152500,00;1433,00;103,38;;
29072;2018;61;15;120073,30;1586,21;82,34;;
29072;2019;71;15;125549,13;1660,83;79,66;;
29072;2020;69;15;147498,33;1819,67;85,67;;
29072;2021;64;13;179836,14;2170,77;85,86;;
29073;2018;11;0;154000,00;1348,82;110,36;;
29073;2019;17;0;139135,29;1219,71;115,71;;
29073;2020;17;0;134872,94;1480,65;92,12;;
29073;2021;21;0;187105,14;1764,95;104,86;;
29074;2018;11;0;95581,82;1014,73;94,82;;
29074;2019;12;0;132593,25;1097,50;121,75;;
29074;2020;14;0;123183,71;1122,29;114,07;;
29074;2021;22;0;135836,36;1416,95;94,05;;
29075;2018;109;28;199509,10;1970,24;103,09;;
29075;2019;138;11;193901,38;1932,88;100,81;;
29075;2020;163;19;218653,46;2091,06;104,15;;
29075;2021;164;23;242790,80;2448,34;99,82;;
29076;2018;46;0;188867,30;1687,74;112,57;;
29076;2019;55;1;181728,46;1687,84;112,34;;
29076;2020;56;0;198314,91;1875,14;107,84;;
29076;2021;48;0;203572,08;1929,88;107,31;;
29077;2018;32;0;132590,00;1433,53;91,78;;
29077;2019;31;0;125322,61;1420,48;91,77;;
29077;2020;30;0;165198,13;1652,93;98,53;;
29077;2021;31;0;188319,58;1918,45;107,55;;
29078;2018;26;0;121223,30;1314,12;92,35;;
29078;2019;26;0;143525,38;1738,23;94,27;;
29078;2020;28;0;185430,00;1678,79;108,18;;
29078;2021;30;1;180105,48;1737,26;104,71;;
29079;2018;17;0;127695,90;1315,18;93,47;;
29079;2019;25;1;122743,65;1158,27;107,65;;
29079;2020;20;1;150066,67;1444,86;102,14;;
29079;2021;26;0;158338,04;1615,88;99,85;;
29080;2018;26;0;149661,50;1635,27;94,35;;
29080;2019;38;0;175732,87;1698,16;103,18;;
29080;2020;30;2;169765,94;1941,94;94,84;;
29080;2021;40;0;169349,55;1721,03;97,50;;
29081;2018;38;4;89408,10;979,17;88,64;;
29081;2019;54;2;102216,61;1105,45;96,43;;
29081;2020;42;0;86170,24;1047,74;83,81;;
29081;2021;41;2;104119,53;1098,14;98,72;;
29082;2018;8;1;298666,70;3296,44;85,11;;
29082;2019;10;0;218240,00;2964,60;80,50;;
29082;2020;8;1;172519,33;2391,11;78,44;;
29082;2021;11;0;240063,64;2760,73;89,73;;
29085;2018;21;6;240875,00;3017,30;76,93;;
29085;2019;20;15;187226,66;2474,06;77,17;;
29085;2020;23;5;222506,07;2917,11;84,25;;
29085;2021;17;5;254553,64;3531,36;75,23;;
29086;2018;9;0;135583,30;1397,56;97,22;;
29086;2019;27;0;141746,78;1482,26;95,93;;
29086;2020;18;1;140555,26;1531,21;94,21;;
29086;2021;18;1;190323,32;1893,74;104,21;;
29087;2018;11;0;119586,40;1116,73;107,64;;
29087;2019;9;0;133155,56;1520,67;86,33;;
29087;2020;9;0;138105,56;1454,78;104,44;;
29087;2021;6;0;121221,67;1472,33;83,33;;
29089;2018;10;0;96621,30;1689,90;83,00;;
29089;2019;18;0;74336,11;965,44;77,22;;
29089;2020;13;0;98866,92;945,92;100,23;;
29089;2021;13;0;101875,15;1168,00;86,23;;
29090;2018;9;0;180186,70;1587,33;114,11;;
29090;2019;11;0;189845,45;1502,27;123,55;;
29090;2020;15;0;196180,00;1652,73;117,27;;
29090;2021;11;0;150863,64;1414,64;120,55;;
29091;2018;29;0;120835,50;1374,48;95,66;;
29091;2019;39;0;130643,44;1330,36;102,69;;
29091;2020;37;0;161240,68;1518,92;107,59;;
29091;2021;50;0;216861,46;2176,62;109,56;;
29093;2018;7;0;149000,00;1414,43;114,43;;
29093;2019;14;0;133280,00;1456,43;98,29;;
29093;2020;18;0;152271,39;1359,94;115,06;;
29093;2021;27;0;161398,15;1686,19;98,52;;
29094;2018;9;1;137028,00;1346,40;102,60;;
29094;2019;10;0;128500,00;1222,40;108,00;;
29094;2020;6;0;145350,00;1309,17;114,33;;
29094;2021;12;0;195745,08;1588,67;124,58;;
29095;2018;18;0;172300,10;1727,89;102,06;;
29095;2019;14;0;173167,71;1732,50;99,50;;
29095;2020;12;0;184179,17;1619,17;116,33;;
29095;2021;19;0;249745,79;2154,37;118,74;;
29097;2018;23;0;104258,70;1000,83;109,00;;
29097;2019;28;0;134637,14;1286,07;106,00;;
29097;2020;27;0;135633,96;1383,93;108,07;;
29097;2021;36;0;138531,56;1269,14;106,72;;
29098;2018;38;3;164958,50;1717,37;99,83;;
29098;2019;42;1;161221,49;1765,23;95,28;;
29098;2020;41;4;169364,31;2027,18;87,67;;
29098;2021;34;4;196413,55;2333,24;91,95;;
29099;2018;14;0;149826,90;1311,00;111,86;;
29099;2019;18;0;184587,22;1795,94;100,94;;
29099;2020;13;0;168280,77;1643,54;107,31;;
29099;2021;11;0;263603,64;2009,91;135,18;;
29100;2018;3;0;139553,30;1206,67;108,67;;
29100;2019;5;0;123149,00;1222,80;102,00;;
29100;2020;3;0;205000,00;1656,67;125,00;;
29101;2018;50;1;175657,80;1996,41;91,51;;
29101;2019;62;6;174937,79;1748,12;101,74;;
29101;2020;48;3;213139,61;2064,18;103,80;;
29101;2021;53;2;229479,80;2290,36;102,45;;
29102;2018;11;0;68804,55;772,18;89,00;;
29102;2019;15;0;78173,33;904,27;92,40;;
29102;2020;15;0;115543,13;1163,33;90,33;;
29102;2021;25;0;111326,00;1095,48;96,96;;
29103;2018;155;88;133949,00;1535,08;87,56;;
29103;2019;155;85;138659,61;1676,30;84,03;;
29103;2020;161;96;156941,07;1783,28;88,78;;
29103;2021;160;96;179644,89;2038,02;89,43;;
29104;2018;6;0;132583,30;1366,83;90,83;;
29104;2019;9;0;88500,00;1041,44;83,78;;
29104;2020;12;0;175265,00;2009,33;90,58;;
29104;2021;6;0;168683,33;1473,33;127,33;;
29105;2018;100;19;120250,00;1201,51;100,46;;
29105;2019;121;33;115737,44;1259,27;91,31;;
29105;2020;104;39;116254,64;1413,64;87,00;;
29105;2021;148;43;135923,83;1548,46;88,77;;
29106;2018;21;0;127511,40;1226,33;103,38;;
29106;2019;20;0;142217,05;1214,05;116,55;;
29106;2020;14;0;162044,29;1517,50;107,07;;
29106;2021;12;0;166744,75;1652,33;100,58;;
29107;2018;8;0;122000,00;1318,25;93,25;;
29107;2019;12;0;119775,50;1222,75;98,08;;
29107;2020;15;0;143090,00;1571,40;95,27;;
29107;2021;9;0;181044,56;1735,11;105,89;;
29108;2018;9;0;177741,10;1547,67;118,56;;
29108;2019;12;0;117671,67;1078,25;115,33;;
29108;2020;13;0;122592,31;1547,69;98,23;;
29108;2021;22;0;158315,14;1445,77;110,32;;
29109;2018;24;0;207032,50;1911,50;106,29;;
29109;2019;25;0;199286,00;2045,72;103,88;;
29109;2020;28;0;231296,57;2356,75;98,57;;
29109;2021;26;1;228082,22;2286,52;103,44;;
29110;2018;17;0;141702,90;1235,59;116,53;;
29110;2019;11;0;155772,73;1346,55;112,73;;
29110;2020;15;0;137288,67;1211,87;112,07;;
29110;2021;17;0;142442,12;1368,47;103,71;;
29111;2018;10;1;130000,00;1193,64;107,55;;
29111;2019;21;0;109851,76;1165,71;97,62;;
29111;2020;17;0;131031,76;1366,29;98,88;;
29111;2021;18;0;129396,61;1469,72;90,00;;
29112;2018;17;0;138411,80;1697,59;84,65;;
29112;2019;18;0;190847,22;1532,94;118,94;;
29112;2020;16;0;211167,19;1822,00;116,50;;
29112;2021;14;1;233443,33;2893,53;87,87;;
29113;2018;32;0;115887,50;1302,97;90,53;;
29113;2019;34;1;127785,51;1269,97;103,00;;
29113;2020;39;1;133030,75;1489,68;96,23;;
29113;2021;42;2;158478,64;1649,75;94,41;;
29114;2018;3;0;69000,00;938,67;72,67;;
29114;2019;2;0;48500,00;589,00;73,50;;
29114;2020;8;0;110793,88;972,00;125,63;;
29114;2021;15;0;96900,00;1165,60;87,93;;
29115;2018;6;0;95816,67;897,17;108,50;;
29115;2019;7;0;79941,71;980,29;91,00;;
29115;2020;7;0;82881,43;761,71;112,29;;
29115;2021;1;0;52000,00;531,00;98,00;;
29116;2018;1;0;45100,00;673,00;67,00;;
29116;2019;2;0;153217,50;1966,50;78,50;;
29116;2020;1;0;205000,00;1694,00;121,00;;
29117;2018;67;5;134595,80;1421,90;95,17;;
29117;2019;79;8;150499,59;1588,82;95,61;;
29117;2020;69;3;164237,03;1690,60;97,99;;
29117;2021;73;14;196158,21;2151,16;97,84;;
29119;2018;14;0;142535,70;1326,64;107,07;;
29119;2019;10;0;188706,00;1623,20;120,20;;
29119;2020;14;0;184172,50;1792,93;103,64;;
29119;2021;19;1;195582,70;1855,05;107,55;;
29120;2018;18;11;102807,70;1058,21;92,86;;
29120;2019;27;6;140343,42;1439,21;96,61;;
29120;2020;32;3;151365,63;1660,09;94,26;;
29120;2021;36;4;149495,25;1527,85;98,58;;
29122;2018;11;0;101209,20;1004,36;100,00;;
29122;2019;16;0;90625,00;974,44;99,69;;
29122;2020;16;0;101228,13;1046,00;93,50;;
29122;2021;7;0;62728,71;948,00;69,43;;
29123;2018;10;0;107180,00;871,00;120,10;;
29123;2019;13;0;92961,54;960,54;100,92;;
29123;2020;5;0;95600,00;824,40;120,00;;
29123;2021;16;0;133042,94;1237,63;105,44;;
29124;2018;81;19;116312,00;1269,80;91,01;;
29124;2019;106;36;129982,21;1431,25;92,13;;
29124;2020;97;31;137430,73;1562,46;88,91;;
29124;2021;102;43;148625,25;1720,08;88,26;;
29125;2018;12;0;62903,33;887,33;76,50;;
29125;2019;19;0;63605,26;686,05;90,42;;
29125;2020;22;0;91465,59;1067,82;90,23;;
29125;2021;16;0;99381,25;944,19;111,75;;
29126;2018;3;0;147666,70;1115,00;129,67;;
29126;2019;3;0;196666,67;1550,33;125,33;;
29126;2021;2;0;171000,00;1828,00;93,50;;
29128;2018;2;0;88880,00;944,00;98,00;;
29128;2019;1;0;100000,00;1075,00;93,00;;
29128;2020;1;0;65000,00;783,00;83,00;;
29128;2021;6;0;152757,83;1315,83;127,50;;
29130;2018;53;4;224000,90;1992,07;111,09;;
29130;2019;58;5;200916,35;1927,60;102,84;;
29130;2020;61;3;285563,48;2426,69;115,22;;
29130;2021;52;5;265009,00;2572,02;101,19;;
29131;2018;3;0;131666,70;1242,00;105,67;;
29131;2019;8;0;118925,00;1165,75;100,63;;
29131;2020;8;0;101712,50;1077,75;95,75;;
29131;2021;5;0;111700,00;1023,00;102,40;;
29132;2018;16;0;149843,80;1537,56;101,31;;
29132;2019;21;1;177437,50;1746,41;101,73;;
29132;2020;10;0;247060,00;1902,20;128,90;;
29132;2021;13;0;217706,54;2342,69;94,08;;
29133;2018;32;4;259256,10;2784,19;100,67;;
29133;2019;48;6;198362,96;2491,31;84,89;;
29133;2020;39;5;257225,14;2494,18;103,11;;
29133;2021;41;2;280888,95;2920,09;97,09;;
29134;2018;17;0;121735,30;1453,65;82,00;;
29134;2019;11;0;196454,55;1796,18;101,27;;
29134;2020;16;0;203253,13;1734,00;119,94;;
29134;2021;7;0;214583,71;1666,86;131,43;;
29135;2018;76;12;190724,20;2085,39;98,18;;
29135;2019;94;5;192194,11;2043,69;100,83;;
29135;2020;76;9;193920,56;2096,19;99,00;;
29135;2021;78;7;258332,65;2661,68;99,55;;
29136;2018;15;1;130056,20;1138,25;112,13;;
29136;2019;16;0;133305,06;1312,31;99,56;;
29136;2020;19;0;154009,21;1273,47;128,79;;
29136;2021;20;2;155609,55;1374,05;116,91;;
29137;2018;41;1;155410,80;1596,62;99,17;;
29137;2019;37;0;169370,54;1790,22;97,97;;
29137;2020;24;0;180875,50;1751,46;102,83;;
29137;2021;30;0;204388,33;1986,13;102,90;;
29139;2018;11;0;110651,90;1138,09;97,00;;
29139;2019;10;0;135500,00;1411,10;101,40;;
29139;2020;8;0;113193,75;1116,75;106,00;;
29139;2021;8;0;104262,50;1312,75;88,50;;
29140;2018;40;0;186968,00;1745,33;107,63;;
29140;2019;43;0;214740,40;1827,09;116,65;;
29140;2020;37;0;232208,51;2019,97;116,43;;
29140;2021;62;0;247113,79;2117,15;116,87;;
29141;2018;10;0;66020,00;735,30;90,10;;
29141;2019;12;0;73601,25;906,83;83,67;;
29141;2020;7;0;64928,57;858,71;80,43;;
29141;2021;14;0;72285,71;916,86;77,93;;
29142;2018;6;0;122416,70;1180,67;101,83;;
29142;2019;7;0;137081,14;1199,29;117,14;;
29142;2020;6;0;136708,33;1349,50;102,67;;
29142;2021;3;0;150166,67;1362,33;113,00;;
29143;2018;12;0;160191,70;1379,67;119,33;;
29143;2019;11;0;167327,64;1302,00;132,36;;
29143;2020;9;0;193088,22;1614,78;119,00;;
29143;2021;7;0;145742,86;1568,71;95,14;;
29144;2018;11;0;112681,80;1150,27;101,00;;
29144;2019;13;0;134410,15;1319,00;100,38;;
29144;2020;16;0;136543,38;1350,56;102,63;;
29144;2021;14;0;155378,57;1464,14;110,71;;
29145;2018;9;0;135888,90;1403,11;98,22;;
29145;2019;8;0;140168,75;1164,00;128,50;;
29145;2020;10;0;120373,70;1190,90;103,40;;
29145;2021;13;0;179277,69;1621,54;116,77;;
29146;2018;33;0;157054,80;1497,33;107,79;;
29146;2019;24;0;168190,04;1539,75;112,00;;
29146;2020;35;0;188792,00;1807,60;106,09;;
29146;2021;38;2;207734,25;2007,13;103,25;;
29147;2018;33;3;175165,40;2017,75;92,39;;
29147;2019;38;2;179771,25;1648,58;111,03;;
29147;2020;31;0;175524,87;1592,45;113,06;;
29147;2021;36;2;193794,05;1936,32;103,24;;
29148;2018;9;0;91722,22;935,22;100,44;;
29148;2019;16;0;109215,63;987,63;115,88;;
29148;2020;13;0;114930,77;1019,62;116,69;;
29148;2021;19;0;142317,89;1456,74;98,84;;
29150;2018;99;13;167384,40;1973,63;89,27;;
29150;2019;143;13;196986,08;1957,98;104,67;;
29150;2020;144;13;208723,96;2185,37;97,55;;
29150;2021;108;13;240762,67;2530,77;97,88;;
29151;2018;158;120;97314,81;1162,56;82,03;;
29151;2019;182;134;90943,92;1093,17;82,04;;
29151;2020;141;153;96919,82;1276,98;77,61;;
29151;2021;188;201;116885,85;1451,97;80,12;;
29152;2018;7;0;102271,40;1128,43;86,86;;
29152;2019;6;0;46416,67;592,50;76,33;;
29152;2020;10;0;112610,00;1047,30;109,40;;
29152;2021;11;0;66635,45;811,55;81,00;;
29153;2018;44;5;202453,10;2089,33;103,06;;
29153;2019;60;4;211128,59;2127,16;102,52;;
29153;2020;53;5;248195,86;2481,14;100,60;;
29153;2021;43;6;266309,51;2834,27;103,08;;
29155;2018;10;1;168818,20;2263,64;79,91;;
29155;2019;13;0;182103,46;2216,46;80,62;;
29155;2020;13;0;200130,77;3140,00;66,92;;
29155;2021;20;1;234109,24;3282,76;82,62;;
29156;2018;18;0;167565,40;1545,56;111,72;;
29156;2019;23;0;198020,22;1762,96;114,00;;
29156;2020;19;0;212420,26;1941,89;111,95;;
29156;2021;31;0;223420,48;2001,03;115,00;;
29158;2018;110;7;146995,50;1707,02;88,34;;
29158;2019;129;7;152233,38;1642,14;98,06;;
29158;2020;107;10;201793,98;2056,98;99,04;;
29158;2021;92;10;194957,54;2124,55;94,26;;
29159;2018;12;0;86625,00;1015,17;90,50;;
29159;2019;14;0;142792,86;1392,50;109,93;;
29159;2020;8;0;162400,00;1733,13;101,88;;
29159;2021;9;0;177577,78;2527,44;79,56;;
29160;2018;85;9;168109,40;1706,70;101,09;;
29160;2019;94;9;179440,56;1765,83;101,90;;
29160;2020;103;7;195886,21;1895,50;105,98;;
29160;2021;102;14;182455,13;1939,99;95,76;;
29161;2018;34;3;205033,90;2071,87;103,03;;
29161;2019;40;3;197426,05;1910,51;107,72;;
29161;2020;42;1;216019,00;2035,74;109,16;;
29161;2021;36;2;223870,58;2208,97;104,68;;
29162;2018;45;1;103456,50;1178,20;89,85;;
29162;2019;40;0;103138,25;1079,05;97,48;;
29162;2020;56;1;100535,09;1079,32;97,77;;
29162;2021;52;0;132051,83;1294,44;99,63;;
29163;2018;37;0;87704,59;976,35;90,49;;
29163;2019;32;0;107669,66;1200,09;94,59;;
29163;2020;52;0;130628,65;1244,19;106,42;;
29163;2021;63;2;124261,69;1201,89;107,25;;
29165;2018;54;8;166011,80;1876,79;95,56;;
29165;2019;64;4;198136,41;1949,88;102,07;;
29165;2020;70;1;185317,32;2040,44;95,63;;
29165;2021;66;6;229183,11;2344,86;101,38;;
29166;2018;6;0;135666,70;1245,67;108,83;;
29166;2019;8;0;105337,50;1008,13;107,00;;
29166;2020;8;0;107450,00;1151,00;95,13;;
29166;2021;7;1;172812,50;2246,50;109,63;;
29167;2018;27;1;113399,30;1176,71;98,07;;
29167;2019;21;0;126958,10;1233,24;103,48;;
29167;2020;25;0;161105,80;1429,56;113,00;;
29167;2021;17;0;170320,35;1814,35;95,29;;
29168;2018;19;0;131378,90;1739,84;81,68;;
29168;2019;28;0;120651,43;1374,25;87,50;;
29168;2020;37;0;142409,57;1616,46;94,22;;
29168;2021;28;0;168900,14;2098,79;83,00;;
29169;2018;32;0;131575,50;1266,19;106,44;;
29169;2019;33;2;146279,57;1459,34;102,00;;
29169;2020;37;1;109941,34;1134,24;98,74;;
29169;2021;29;1;158298,37;1573,87;105,47;;
29170;2018;29;3;165717,40;1646,16;102,16;;
29170;2019;43;2;185350,51;1678,36;112,51;;
29170;2020;39;3;169101,81;1631,21;103,79;;
29170;2021;42;0;259331,19;2043,29;126,48;;
29171;2018;39;1;163261,50;1639,15;102,93;;
29171;2019;59;0;176845,10;1728,46;111,75;;
29171;2020;64;3;221701,49;2135,49;105,76;;
29171;2021;54;0;228695,09;2101,57;110,30;;
29172;2018;27;2;144751,00;1347,72;114,31;;
29172;2019;40;0;166038,50;1658,83;102,70;;
29172;2020;35;0;165633,00;1530,46;112,26;;
29172;2021;37;4;158015,22;1590,71;100,68;;
29173;2018;21;0;167744,20;1549,10;111,38;;
29173;2019;24;0;173337,50;1590,29;110,42;;
29173;2020;27;0;175845,04;1521,56;118,78;;
29173;2021;23;0;165953,26;1737,61;99,17;;
29174;2018;72;2;159992,50;1620,57;102,04;;
29174;2019;89;1;155767,39;1671,73;98,74;;
29174;2020;95;1;177907,21;1629,71;111,24;;
29174;2021;76;1;193468,86;1939,83;101,18;;
29175;2018;33;1;59208,82;749,56;80,29;;
29175;2019;41;0;86890,00;1096,56;90,32;;
29175;2020;41;1;79323,74;897,93;88,12;;
29175;2021;41;0;78948,93;944,29;85,59;;
29176;2018;20;0;140472,00;1530,30;101,45;;
29176;2019;21;0;158144,76;1789,48;102,95;;
29176;2020;27;0;202955,93;1920,30;104,22;;
29176;2021;19;0;170876,32;1453,16;113,42;;
29177;2018;45;1;174700,20;1755,15;101,13;;
29177;2019;49;1;176174,46;1809,82;101,68;;
29177;2020;63;0;200117,60;2092,08;97,87;;
29177;2021;63;0;240593,79;2384,29;104,05;;
29178;2018;81;4;163360,50;1639,67;101,05;;
29178;2019;101;6;173135,33;1701,55;100,20;;
29178;2020;78;6;194858,45;1875,46;104,14;;
29178;2021;89;6;219606,37;2092,42;105,41;;
29179;2018;34;0;153811,80;1452,09;107,29;;
29179;2019;53;0;130560,64;1267,79;105,70;;
29179;2020;39;1;182238,00;1702,30;108,70;;
29179;2021;50;0;197370,12;1753,70;116,68;;
29180;2018;7;0;116857,10;1366,86;109,86;;
29180;2019;8;0;127487,50;1564,88;99,13;;
29180;2020;15;0;118902,80;1120,73;104,93;;
29180;2021;13;0;159038,85;1581,00;104,62;;
29181;2018;38;0;152914,30;1396,24;111,00;;
29181;2019;29;0;152323,17;1538,86;101,21;;
29181;2020;27;2;176464,14;1741,28;102,14;;
29181;2021;26;1;183561,85;1843,89;99,63;;
29182;2018;13;0;103688,50;1090,15;93,54;;
29182;2019;14;0;124464,29;1234,57;99,29;;
29182;2020;17;0;155617,65;1356,29;114,47;;
29182;2021;15;0;126923,33;1727,67;73,73;;
29183;2018;13;0;124163,30;1262,54;101,15;;
29183;2019;9;0;138000,00;1271,11;106,89;;
29183;2020;12;0;131472,67;1400,33;104,58;;
29183;2021;15;0;133030,00;1428,80;96,27;;
29184;2018;33;0;100893,90;1090,49;93,85;;
29184;2019;35;0;116783,80;1196,46;95,71;;
29184;2020;34;0;105495,09;1177,59;90,85;;
29184;2021;35;0;158212,40;1523,57;108,77;;
29185;2018;62;3;133060,90;1451,19;96,49;;
29185;2019;70;6;126810,76;1323,30;98,54;;
29185;2020;65;3;150923,26;1551,22;99,71;;
29185;2021;83;5;198076,88;1745,25;115,56;;
29186;2018;17;0;157823,50;1595,35;106,47;;
29186;2019;29;0;167895,86;1683,76;105,86;;
29186;2020;28;0;181085,86;1744,36;107,32;;
29186;2021;24;0;213398,63;2311,42;93,58;;
29187;2018;9;0;111602,70;905,56;131,22;;
29187;2019;8;0;128640,63;1463,63;86,50;;
29187;2020;8;0;100062,75;921,25;106,13;;
29187;2021;10;0;177361,40;1581,00;116,50;;
29188;2018;69;4;196613,70;1946,95;103,40;;
29188;2019;80;3;201162,29;1826,37;111,05;;
29188;2020;81;9;179675,42;1888,36;97,84;;
29188;2021;69;8;218287,82;2397,30;94,86;;
29189;2018;121;15;202943,30;1972,98;103,00;;
29189;2019;158;20;201923,20;1964,85;104,23;;
29189;2020;141;18;217220,45;2150,24;100,52;;
29189;2021;169;25;251270,25;2388,18;106,00;;
29190;2018;61;22;196409,00;2171,92;91,52;;
29190;2019;61;18;233533,04;2245,87;102,95;;
29190;2020;50;27;224330,32;2532,17;89,91;;
29190;2021;47;17;244827,27;2843,22;90,88;;
29191;2018;42;0;107264,50;1077,88;102,43;;
29191;2019;38;0;140947,37;1300,24;102,39;;
29191;2020;54;0;168835,56;1481,43;109,80;;
29191;2021;53;0;137678,62;1408,75;96,91;;
29192;2018;24;0;163500,00;1353,54;115,08;;
29192;2019;23;0;149103,91;1461,65;102,48;;
29192;2020;28;0;114503,21;1181,82;103,00;;
29192;2021;35;0;180655,86;1628,26;107,60;;
29193;2018;16;0;119674,30;1204,94;101,44;;
29193;2019;16;0;145545,00;1208,81;119,81;;
29193;2020;14;0;100516,50;900,50;110,50;;
29193;2021;19;0;170011,84;1373,68;127,37;;
29195;2018;93;1;148567,80;1687,87;96,03;;
29195;2019;121;6;148202,68;1656,56;89,84;;
29195;2020;137;3;181232,36;1875,54;101,00;;
29195;2021;127;13;208890,18;2181,13;96,19;;
29196;2018;19;0;128716,30;1372,68;96,11;;
29196;2019;19;0;127121,79;1321,95;97,26;;
29196;2020;24;2;149757,31;1376,62;111,50;;
29196;2021;38;1;153204,82;1547,77;103,36;;
29197;2018;78;4;128345,30;1409,84;92,48;;
29197;2019;121;3;159192,42;1670,35;97,06;;
29197;2020;100;8;164089,01;1677,06;98,90;;
29197;2021;77;7;198601,07;2163,06;93,32;;
29198;2018;33;0;127552,10;1187,64;110,61;;
29198;2019;27;0;149836,48;1428,74;113,93;;
29198;2020;26;1;137249,26;1355,89;103,63;;
29198;2021;46;0;160672,30;1380,41;117,50;;
29199;2018;32;0;120405,50;1301,28;94,25;;
29199;2019;79;0;124024,47;1239,51;101,70;;
29199;2020;50;1;150380,51;1513,88;102,20;;
29199;2021;80;0;161477,85;1637,85;100,13;;
29201;2018;21;0;189595,90;1820,19;103,24;;
29201;2019;19;0;128828,84;1615,37;84,47;;
29201;2020;26;0;200138,04;1991,54;104,27;;
29201;2021;35;0;210505,54;2142,69;108,06;;
29202;2018;16;0;88418,75;971,75;90,06;;
29202;2019;28;0;87605,36;940,50;91,46;;
29202;2020;20;0;79375,00;899,80;89,80;;
29202;2021;32;0;106745,31;1152,91;95,63;;
29204;2018;22;0;139212,80;1265,14;111,27;;
29204;2019;26;0;159656,38;1442,58;110,50;;
29204;2020;24;0;159425,83;1363,21;115,63;;
29204;2021;34;0;163474,71;1493,62;110,82;;
29205;2018;14;0;102979,00;1046,07;100,21;;
29205;2019;11;0;88290,91;995,64;88,27;;
29205;2020;8;0;106137,50;1061,00;98,63;;
29205;2021;12;0;120875,00;1133,08;107,17;;
29206;2018;27;0;119428,10;1216,63;102,70;;
29206;2019;49;1;112311,96;1124,28;100,22;;
29206;2020;36;0;131650,67;1446,33;98,92;;
29206;2021;34;0;153578,68;1568,88;103,47;;
29207;2018;37;0;116425,90;1224,30;99,73;;
29207;2019;54;2;128183,93;1198,66;106,80;;
29207;2020;61;0;136740,23;1373,49;102,52;;
29207;2021;62;1;158960,63;1565,03;102,78;;
29208;2018;14;0;129254,00;1154,86;119,86;;
29208;2019;21;0;155881,90;1652,29;94,05;;
29208;2020;11;0;193710,91;1645,18;116,09;;
29208;2021;24;1;187317,36;1789,92;103,28;;
29209;2018;48;0;155012,10;1508,27;105,67;;
29209;2019;32;1;152707,58;1592,73;97,73;;
29209;2020;50;2;161972,58;1579,12;100,08;;
29209;2021;37;0;168398,05;1687,70;100,84;;
29210;2018;29;0;112117,90;1177,28;106,17;;
29210;2019;34;0;129317,88;1075,97;120,82;;
29210;2020;35;0;127154,86;1220,71;110,20;;
29210;2021;61;0;152577,18;1319,67;122,10;;
29211;2018;9;0;101242,20;1014,33;93,89;;
29211;2019;14;0;78737,86;987,14;81,64;;
29211;2020;15;0;82333,33;914,33;94,73;;
29211;2021;23;0;75864,39;939,00;83,48;;
29212;2018;117;4;194201,40;1851,54;109,79;;
29212;2019;121;10;182015,53;1800,02;101,91;;
29212;2020;130;13;192349,85;1913,38;101,25;;
29212;2021;167;13;215060,58;2109,36;102,42;;
29213;2018;13;0;123551,60;1119,77;116,46;;
29213;2019;29;0;111827,21;1099,45;113,62;;
29213;2020;26;0;123644,23;1193,85;112,73;;
29213;2021;36;0;141016,50;1536,42;96,06;;
29214;2018;10;0;182810,00;1705,30;106,30;;
29214;2019;11;0;174781,64;1901,27;100,64;;
29214;2020;16;0;207477,50;2181,06;100,19;;
29214;2021;10;0;328153,60;2472,30;118,20;;
29215;2018;48;0;159300,60;1716,69;96,69;;
29215;2019;60;0;137890,00;1456,78;97,27;;
29215;2020;74;1;168361,83;1632,37;103,51;;
29215;2021;51;1;203269,25;1878,38;108,38;;
29216;2018;37;0;159678,90;1559,51;105,78;;
29216;2019;28;0;177440,86;1550,75;118,50;;
29216;2020;37;0;175151,51;1700,81;104,97;;
29216;2021;40;0;223441,25;2146,73;106,98;;
29217;2018;36;5;153684,40;1677,39;88,71;;
29217;2019;65;8;168910,74;1762,22;97,92;;
29217;2020;39;7;157822,83;1919,17;89,07;;
29217;2021;40;7;169208,70;2039,60;87,85;;
29218;2018;23;2;107780,00;1168,52;94,64;;
29218;2019;32;0;165228,13;1452,53;112,06;;
29218;2020;33;2;133329,43;1494,09;90,66;;
29218;2021;23;12;141398,26;1864,40;80,49;;
29220;2018;113;37;138574,50;1585,74;89,73;;
29220;2019;132;55;135542,35;1713,57;80,32;;
29220;2020;129;59;159783,60;1818,35;90,41;;
29220;2021;112;63;166041,45;2116,91;80,35;;
